台灣頻道,#genre#
HBO_HD,http://154.9.232.236:80/mlTW22288.php?id=hbohd_twn
HBO_HITS,http://154.9.232.236:80/mlTW22288.php?id=hbohit_twn
Hollywood Movies,http://154.9.232.236:80/mlTW22288.php?id=hollywoodmovies_twn
三立台湾 Sanli Taiwan,http://154.9.232.236:80/mlTW22288.php?id=sanlitaiwan
三立戏剧台,http://154.9.232.236:80/mlTW22288.php?id=sanlixiju_twn
三立综合 Sanli Metro,http://154.9.232.236:80/mlTW22288.php?id=sanlizhonghe
三立都会台,http://154.9.232.236:80/mlTW22288.php?id=sanlidouhui
东森新闻 ETTV News,http://154.9.232.236:80/mlTW22288.php?id=ettvnews
CINEMAX,http://154.9.232.236:80/mlTW22288.php?id=cinemax_twn
东森综合 ETTV Metro,http://154.9.232.236:80/mlTW22288.php?id=ettvzhonghe
东森戏剧 ETTV Drama,http://154.9.232.236:80/mlTW22288.php?id=ettvdrama
东森超视,http://154.9.232.236:80/mlTW22288.php?id=ettvsuper
东森财经新闻 ETTV Business,http://154.9.232.236:80/mlTW22288.php?id=ettvcaijing_twn
寰宇财经,http://154.9.232.236:80/mlTW22288.php?id=huanyutaiwan_twn
寰宇新闻台,http://154.9.232.236:80/mlTW22288.php?id=huanyuxinwen_twn
公视2,http://154.9.232.236:80/mlTW22288.php?id=ctv2_twn
大爱1台,http://154.9.232.236:80/mlTW22288.php?id=daai_twn
非凡新闻台,http://154.9.232.236:80/mlTW22288.php?id=feifannews_twn
龙华戏剧 Lunghua Drama,http://154.9.232.236:80/mlTW22288.php?id=lunghuaxiju_twn
龙华经典台,http://154.9.232.236:80/mlTW22288.php?id=lunghuajingdian_twn
龙华偶像,http://154.9.232.236:80/mlTW22288.php?id=lunghuaidol_twn
AXN Taiwan,http://154.9.232.236:80/mlTW22288.php?id=axn_twn
靖天国际台,http://154.9.232.236:80/mlTW22288.php?id=jingtianintl_twn
年代新闻,http://154.9.232.236:80/mlTW22288.php?id=niandainews_twn
纬来日本台,http://154.9.232.236:80/mlTW22288.php?id=videolandjapan
纬来电影台,http://154.9.232.236:80/mlTW22288.php?id=videolandmovie
纬来体育台,http://154.9.232.236:80/mlTW22288.php?id=videolandsport
纬来综合台,http://154.9.232.236:80/mlTW22288.php?id=videolandzonghe
纬来育乐,http://154.9.232.236:80/mlTW22288.php?id=videolandyule
纬来精彩,http://154.9.232.236:80/mlTW22288.php?id=videolandspecial_twn
好消息 2,http://154.9.232.236:80/mlTW22288.php?id=good2_twn
大爱2台,http://154.9.232.236:80/mlTW22288.php?id=daai2_twn
亚洲美食,http://154.9.232.236:80/mlTW22288.php?id=afc_twn
美食星球,http://154.9.232.236:80/mlTW22288.php?id=foodplanet_twn
亚洲旅游 TLC Asia,http://154.9.232.236:80/mlTW22288.php?id=tlc_twn
东森电影 ETTV Movie,http://154.9.232.236:80/mlTW22288.php?id=ettvmovie
阿里郎 Arirang,http://154.9.232.236:80/mlTW22288.php?id=arirang_twn
博斯运动 1,http://154.9.232.236:80/mlTW22288.php?id=bosisport1_twn
博斯运动 2,http://154.9.232.236:80/mlTW22288.php?id=bosisport2_twn
博斯高球2 HD,http://154.9.232.236:80/mlTW22288.php?id=bosigolf2_twn
博斯网球 HD,http://154.9.232.236:80/mlTW22288.php?id=bositennis_twn
东森洋片 ETTV Western,http://154.9.232.236:80/mlTW22288.php?id=ettvwestern
龙华洋片 Lunghua Western,http://154.9.232.236:80/mlTW22288.php?id=lunghuawestern_twn
博斯无限,http://154.9.232.236:80/mlTW22288.php?id=bosiunlimited_twn
MTV Live,http://154.9.232.236:80/mlTW22288.php?id=mtvhd_twn
龙详时代,http://154.9.232.236:80/mlTW22288.php?id=lungxiangtime_twn
EYETV 旅游,http://154.9.232.236:80/mlTW22288.php?id=eyetvtravel_twn
靖天卡通台,http://154.9.232.236:80/mlTW22288.php?id=jingtiancartoon_twn
EYETV 戏剧,http://154.9.232.236:80/mlTW22288.php?id=eyetvxiju_twn
卫视中文台 Star Movies Chinese,http://154.9.232.236:80/mlTW22288.php?id=weishichinese_twn
东森幼幼 Yoyo TV,http://154.9.232.236:80/mlTW22288.php?id=yoyo_twn
卫视电影台,http://154.9.232.236:80/mlTW22288.php?id=weishimovie_twn
美亚电影,http://154.9.232.236:80/mlTW22288.php?id=meiyamovie_twn
爱尔达影剧台,http://154.9.232.236:80/mlTW22288.php?id=eltayingju_twn
爱尔达综合台,http://154.9.232.236:80/mlTW22288.php?id=eltazonghe_twn
星卫电影,http://154.9.232.236:80/mlTW22288.php?id=xingwei_movie
爱尔达影剧,http://154.9.232.236:80/mlTW22288.php?id=eltayingju_twn
AFC 亚洲旅游台,http://154.9.232.236:80/mlTW22288.php?id=asiatravel_twn
愛爾達體育1台,http://154.9.232.236:80/mlTW22288.php?id=eltasport1_twn
爱尔达体育2台,http://154.9.232.236:80/mlTW22288.php?id=eltasport2_twn
爱尔达体育3台,http://154.9.232.236:80/mlTW22288.php?id=eltasport3_twn
HBO_HD,http://154.9.232.236:80/mlTW22288.php?id=hbohd_twn
HBO_HITS,http://154.9.232.236:80/mlTW22288.php?id=hbohit_twn
Hollywood Movies,http://154.9.232.236:80/mlTW22288.php?id=hollywoodmovies_twn
CCTV-6,http://154.9.232.236:80/mlTW22288.php?id=cctv6
CINEMAX,http://154.9.232.236:80/mlTW22288.php?id=cinemax_twn
Cinemax,http://154.9.232.236:80/mlTW22288.php?id=Cinemax
AXN Taiwan,http://154.9.232.236:80/mlTW22288.php?id=axn_twn
大爱2台,http://154.9.232.236:80/mlTW22288.php?id=daai2_twn
东森电影 ETTV Movie,http://154.9.232.236:80/mlTW22288.php?id=ettvmovie
东森洋片 ETTV Western,http://154.9.232.236:80/mlTW22288.php?id=ettvwestern
龙华洋片 Lunghua Western,http://154.9.232.236:80/mlTW22288.php?id=lunghuawestern_twn
Animax,http://154.9.232.236:80/mlTW22288.php?id=Animax
龙详时代,http://154.9.232.236:80/mlTW22288.php?id=lungxiangtime_twn
Movies Now HD,http://50.7.92.106:8278/moviesnow_raj
Star Movies HD,http://50.7.92.106:8278/starmovies_raj
卫视中文台 Star Movies Chinese,http://154.9.232.236:80/mlTW22288.php?id=weishichinese_twn
HBO Family,http://154.9.232.236:80/mlTW22288.php?id=Hbofamily
Hits,http://154.9.232.236:80/mlTW22288.php?id=Hits
Warner TV,http://154.9.232.236:80/mlTW22288.php?id=WarnerTV
卫视电影台,http://154.9.232.236:80/mlTW22288.php?id=weishimovie_twn
HBO HD,http://154.9.232.236:80/mlTW22288.php?id=Hbo
美亚电影,http://154.9.232.236:80/mlTW22288.php?id=meiyamovie_twn
HBO Signature,http://154.9.232.236:80/mlTW22288.php?id=Hbosignature
HBO Hits,http://154.9.232.236:80/mlTW22288.php?id=Hbohitshd
星卫电影,http://154.9.232.236:80/mlTW22288.php?id=xingwei_movie
SCM,http://154.9.232.236:80/mlTW22288.php?id=Weishimovie
Dreamworks,http://154.9.232.236:80/mlTW22288.php?id=Dreamworks
Thrill,http://154.9.232.236:80/mlTW22288.php?id=Thrill
Hits Movie,http://154.9.232.236:80/mlTW22288.php?id=Hitsmovie
One,http://154.9.232.236:80/mlTW22288.php?id=One
tvN Movie,http://154.9.232.236:80/mlTW22288.php?id=Tvnmovie
Celestial Classic,http://154.9.232.236:80/mlTW22288.php?id=Celestial2
Celestial Movies HD,http://154.9.232.236:80/mlTW22288.php?id=Celestialindo
Axn HD,http://154.9.232.236:80/mlTW22288.php?id=Axn
Paramount Network,http://154.9.232.236:80/mlTW22288.php?id=Paramountnetwork
Sony Pix HD,http://154.9.232.236:80/mlTW22288.php?id=sonypix_mega
Astrol Kplus,http://154.9.232.236:80/mlTW22288.php?id=Kplus
Rock Actions,http://154.9.232.236:80/mlTW22288.php?id=Rockaction
Rock Entertainment,http://154.9.232.236:80/mlTW22288.php?id=Rockentertain
Documentary,#genre#
Natgeo_HD,http://154.9.232.236:80/mlTW22288.php?id=natgeohd_twn
NatGeo_Wild HD,http://154.9.232.236:80/mlTW22288.php?id=natgeowild_twn
Animal_Planet,http://154.9.232.236:80/mlTW22288.php?id=animalplanet_twn
Discovery Asia,http://154.9.232.236:80/mlTW22288.php?id=discoverytwn_twn
CI,http://154.9.232.236:80/mlTW22288.php?id=ci_twn
Asia Travel,http://154.9.232.236:80/mlTW22288.php?id=asiatravel_twn
Discovery HD,http://154.9.232.236:80/mlTW22288.php?id=discoveryhd_twn
亚洲美食,http://154.9.232.236:80/mlTW22288.php?id=afc_twn
美食星球,http://154.9.232.236:80/mlTW22288.php?id=foodplanet_twn
亚洲旅游 TLC Asia,http://154.9.232.236:80/mlTW22288.php?id=tlc_twn
NatGeo HD,http://154.9.232.236:80/mlTW22288.php?id=Natgeo
Fashion TV,http://154.9.232.236:80/mlTW22288.php?id=fashiontv_twn
History,http://154.9.232.236:80/mlTW22288.php?id=History
BBC Earth HD,http://154.9.232.236:80/mlTW22288.php?id=bbcearth_twn
BBC Earth Lifestyle,http://154.9.232.236:80/mlTW22288.php?id=bbclifestyle_twn
MTV Live,http://154.9.232.236:80/mlTW22288.php?id=mtvhd_twn
NatGeo Wild HD,http://154.9.232.236:80/mlTW22288.php?id=Natgeowild
Animal Planet (Eng),http://154.9.232.236:80/mlTW22288.php?id=AnimalPlanet
TLC,http://154.9.232.236:80/mlTW22288.php?id=Tlc
Foodnetwork Hd,http://154.9.232.236:80/mlTW22288.php?id=Foodnetwork
HGTV,http://154.9.232.236:80/mlTW22288.php?id=HGTV
AFC 亚洲旅游台,http://154.9.232.236:80/mlTW22288.php?id=asiatravel_twn


💫️NewTV频道,#genre#
NewTV精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级电视📡,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8

香港頻道,#genre#
凤凰资讯,http://183.234.238.18:8926/live1128.m3u8
凤凰中文,http://183.234.238.18:8927/live1129.m3u8
凤凰电影台,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰中文,http://wouu.net:9977/udp/239.93.0.162:2192
凤凰中文,http://wouu.net:9977/udp/239.93.1.9:2192
凤凰资讯,http://wouu.net:9977/udp/239.93.0.118:2191
凤凰资讯,http://wouu.net:9977/udp/239.93.1.4:2191
凤凰中文,http://free.xiptv.x10.bz/kudou.php?id=121 
凤凰香港,http://free.xiptv.x10.bz/kudou.php?id=123
凤凰中文,http://58.250.155.2:8180/TV00000000000000000031@HHZT
凤凰中文高,http://171.213.129.135:9999/udp/239.93.0.162:2192#http://171.213.129.135:9999/udp/239.93.1.9:2192
凤凰资讯高,http://171.213.129.135:9999/udp/239.93.0.118:2191#http://171.213.129.135:9999/udp/239.93.1.4:2191
凤凰中文,http://www.erbao1981.top:8188/udp/239.76.246.135:1234
凤凰资讯,http://udnhls.skilldns.com:80/fhzx-cn.m3u8
凤凰资讯,mitv://135.148.104.228:19806/3f7b6ed02526445e89ce536992d04ef5
凤凰资讯,P2p://generationnexxxt.com:19806/3f7b6ed02526445e89ce536992d04ef5
凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234
凤凰香港,mitv://135.148.104.228:19806/51ed8623722a469f8caa15a0e12a6761
凤凰香港,P2p://generationnexxxt.com:19806/51ed8623722a469f8caa15a0e12a6761
星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
无线新闻,mitv://147.135.39.171:9906/66141a3d000c7a12f94c49ad085f4fe9
无线新闻,mitv://135.148.104.228:19806/132be793de424970abd09ef9fe09db07
now新闻,mitv://135.148.104.228:19806/b9ba3f0b06b14fe69ac2cbf51c77d816
港31,mitv://135.148.104.228:19806/c7cd517a9e5b44a9b6037c90f998627f
港32,mitv://135.148.104.228:19806/8ef4a2b7bac54aba8b17dfd2071df91f
HOY TV,mitv://135.148.104.228:19806/532d47eca340456a814ba21cc5e68a52
翡翠(备),mitv://147.135.39.171:9906/66430d4f000d5d62b0b20b3f5bac56f2
TVB Plus,mitv://135.148.104.228:19806/faf51cf453a84400be019b14939e49f6
TVB Plus,mitv://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d
TVB娱乐新闻,mitv://135.148.104.228:19806/e77d39049c07479ab0ff57800c6e5b06
无线新闻,mitv://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
PopC,mitv://135.148.104.228:19806/3ae0f859370b4f17baec42495be6f043
ViuTVsix,mitv://135.148.104.228:19806/b6f920891ad9473ca6f839df7616f580
ViuTV,mitv://135.148.104.228:19806/956aa1340cd5439689da84cff7a5eaae
TVB星河,mitv://135.148.104.228:19806/e94f4c244af8464fb06eff4c9da250a6
TVB星河,mitv://135.148.104.228:19806/afcbb73766d64754bd8d35fc330aae1c
澳门-MACAU,mitv://135.148.104.228:19806/b08e564af8cf49e2a0fadaf4978a04cf
澳门莲花,mitv://135.148.104.228:19806/cd6e7bcddc7c4e6ea2e6d7b6dfa03ae8
HKC 18,mitv://135.148.104.228:19806/e38b0ea6a9174a92bf7f30a36d4e0fe9
戏曲,mitv://135.148.104.228:19806/131a3f2bbae740fc982903c576a97920
翡翠,mitv://147.135.39.171:9906/66430d4f000a06ccb0b20a650b4b5d65
千禧经典,mitv://135.148.104.228:19806/b3069418cdff4c69bb544e4b1ff04d56
Thrill,mitv://135.148.104.228:19806/d20fff7aa7d64ab19d2a39da2970734a
明珠,mitv://135.148.104.228:19806/066930b0d2764f05a9b8a0019efe82fe
now财经,mitv://135.148.104.228:19806/f0dd1f92af2845c2abd2ff29aff2b8ca
美亚电影(粤语),mitv://135.148.104.228:19806/81ea49b841454e1c901ac507f231a581
18,mitv://135.148.104.228:19806/2cd619b81446414fb605daa1e86bebd6
HOY资讯,mitv://135.148.104.228:19806/f40dc92cdc224868b83be4156ec315dc
Hands Up,mitv://135.148.104.228:19806/7c21e515d5264c9fa21035456fd5024a
粤语片,mitv://135.148.104.228:19806/3d6644cc478648c2952a8c69cb9fccf5
亚洲剧,mitv://135.148.104.228:19806/08cc25f383fd45e8b063efb2b2708dbc
功夫,mitv://135.148.104.228:19806/85398bbb5112406b95c5780d36d3a173
now新闻,mitv://135.148.104.228:19806/86a69c6de155405ba916819e2634aa74
香港国际财经,mitv://135.148.104.228:19806/bddf0c6b88474142a2cab7219a93af54
黄金翡翠,mitv://135.148.104.228:19806/1444d681fb1b44d4a20ff001c2bb2f7c
PopC,mitv://135.148.104.228:19806/63cdb28090d949ed824376fab51fdd12
翡翠,mitv://135.148.104.228:19806/2c1ef45c2c174f5c8df4d049e1cbccfd
now财经,mitv://135.148.104.228:19806/415e15f33f8b4b5b95a400a406abd534
TVB娱乐新闻,mitv://135.148.104.228:19806/05e767dba8fa48e9ba386ed231c94318
明珠,mitv://135.148.104.228:19806/6ea5ab8d22f04024b3fac9bfb2b243aa
香港国际财经,mitv://135.148.104.228:19806/b6594fa379204fc5b11ba4bc3fe7d932
TVB星河,mitv://135.148.104.228:19806/afcbb73766d64754bd8d35fc330aae1c
澳门莲花,mitv://135.148.104.228:19806/f7ac1f0fdbe64fcc82cee29e0b590242
澳门-MACAU,mitv://135.148.104.228:19806/a2bbc4a4feec4168804624c67fdea801
黄金翡翠,mitv://135.148.104.228:19806/99b70f5afa114465aa463db0cfed6569
ViuTVsix,mitv://135.148.104.228:19806/ea75ceca822f454bb858845559d5fc55
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8?$官源
莲花卫视,http://php.jdshipin.com:8880/amlh.php
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
鳳凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
https://ali.hlspull.yximgs.com/live/12344.flv

日本,#genre#
ABCテレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx02&isp=10&bind=0&uin=159413&playseek=0
BS-TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=10&bind=0&uin=159413&playseek=0
BSアニマックス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15&isp=10&bind=0&uin=159413&playseek=0
BSテレ東,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs05&isp=10&bind=0&uin=159413&playseek=0
BSフジ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs06&isp=10&bind=0&uin=159413&playseek=0
BS日テレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02&isp=10&bind=0&uin=159413&playseek=0
BS朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03&isp=10&bind=0&uin=159413&playseek=0
J Sports 1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18&isp=10&bind=0&uin=159413&playseek=0
J Sports 2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19&isp=10&bind=0&uin=159413&playseek=0
J Sports 3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21&isp=10&bind=0&uin=159413&playseek=0
J Sports 4,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22&isp=10&bind=0&uin=159413&playseek=0
MBS毎日放送,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx01&isp=10&bind=0&uin=159413&playseek=0
NHK BS1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11&isp=10&bind=0&uin=159413&playseek=0
NHK BSプレミアム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=10&bind=0&uin=159413&playseek=0
NHK Eテレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02&isp=10&bind=0&uin=159413&playseek=0
NHK 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
NHK大阪 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステーション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs01&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs08&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs27&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs28&isp=10&bind=0&uin=159413&playseek=0
ディスカバリー,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs08&isp=10&bind=0&uin=159413&playseek=0
テレビ大阪,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx05&isp=10&bind=0&uin=159413&playseek=0
テレビ朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd06&isp=10&bind=0&uin=159413&playseek=0
テレビ東京,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd07&isp=10&bind=0&uin=159413&playseek=0
ヒストリーチャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs09&isp=10&bind=0&uin=159413&playseek=0
フジテレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd05&isp=10&bind=0&uin=159413&playseek=0
ホームドラマチャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs05&isp=10&bind=0&uin=159413&playseek=0
ミュージック?ジャパンTV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs06&isp=10&bind=0&uin=159413&playseek=0
旅チャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs12&isp=10&bind=0&uin=159413&playseek=0
日テレジータス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs02&isp=10&bind=0&uin=159413&playseek=0
日本テレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd03&isp=10&bind=0&uin=159413&playseek=0
日本映画,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs23&isp=10&bind=0&uin=159413&playseek=0
時代劇場,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs04&isp=10&bind=0&uin=159413&playseek=0
衛星劇場,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs22&isp=10&bind=0&uin=159413&playseek=0

韩国,#genre#

韩国|BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
韩国|EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国|EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国|EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国|EBS1,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
韩国|EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国|EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩国|EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国|EBSi,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国|EBS+2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国|EBSe,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
韩国|KBC|SBS,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
韩国|KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_tvbox6.com.m3u8
韩国|KCTV 1,http://119.77.96.184:1935/chn21/chn21/chunklist_tvbox6.com.m3u8
韩国|CJB|SBS,http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
韩国|MBC UHD,http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
韩国|MBC体育,http://211.33.246.4:32954/cj_live/myStream.sdp/chunklist_w517347500.m3u8
韩国|NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国|TjB | SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩国|KBS LIVE,http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
韩国|KBS NEWS,http://8.138.7.223/tv/korea.php?id=31
韩国|KBS DRAMA,http://8.138.7.223/tv/korea.php?id=32
韩国|KBS JOY,http://8.138.7.223/tv/korea.php?id=33
韩国|KBS STORY,http://8.138.7.223/tv/korea.php?id=34
韩国|KBS LIVE,http://8.138.7.223/tv/korea.php?id=35
韩国|KBS KIDS,http://8.138.7.223/tv/korea.php?id=36
韩国|KBS WORLD,http://8.138.7.223/tv/korea.php?id=37
韩国|CTS,https://d34t5yjz1ooymj.cloudfront.net/out/v1/875039d5eba0478fa8375a06b3aa5a37/index.m3u8
韩国|Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国|Job plus TV,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
韩国|DUBAI ONE,http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione.stream.smil/chunklist.m3u8
韩国|TVN,http://www.mytvsuper.us.kg/live.php?id=tvn
