台灣頻道,#genre#
八大戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=81
緯來戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=2727
緯來戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=339
東森電影,http://cookies.elementfx.com/ublive/ublive.php?id=350
東森電影,http://cookies.elementfx.com/ublive/ublive.php?id=2720
緯來電影,http://cookies.elementfx.com/ublive/ublive.php?id=2728
緯來電影,http://cookies.elementfx.com/ublive/ublive.php?id=3252
HBO HD,http://cookies.elementfx.com/ublive/ublive.php?id=332
HBO HD,http://cookies.elementfx.com/ublive/ublive.php?id=2823
東森洋片,http://cookies.elementfx.com/ublive/ublive.php?id=1128
壹電影,http://cookies.elementfx.com/ublive/ublive.php?id=2284
好萊塢電影,http://cookies.elementfx.com/ublive/ublive.php?id=37
愛爾達影劇,http://cookies.elementfx.com/ublive/ublive.php?id=500
CineMAX,http://cookies.elementfx.com/ublive/ublive.php?id=346
靖天映畫,http://cookies.elementfx.com/ublive/ublive.php?id=349
靖洋戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=319
緯來精彩,http://cookies.elementfx.com/ublive/ublive.php?id=2280
EYE戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=191
三立戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=64
三立戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=2819
龍華偶像,http://cookies.elementfx.com/ublive/ublive.php?id=385
霹靂臺灣,http://cookies.elementfx.com/ublive/ublive.php?id=1339
靖天電影,http://cookies.elementfx.com/ublive/ublive.php?id=110
美亞電影,http://cookies.elementfx.com/ublive/ublive.php?id=375
AMC,http://cookies.elementfx.com/ublive/ublive.php?id=84
HBOSignature,http://cookies.elementfx.com/ublive/ublive.php?id=329
HBOSignature,http://cookies.elementfx.com/ublive/ublive.php?id=2824
HBO Hits,http://cookies.elementfx.com/ublive/ublive.php?id=330
采昌影劇,http://cookies.elementfx.com/ublive/ublive.php?id=62
采昌影劇,http://cookies.elementfx.com/ublive/ublive.php?id=2804
影迷數位電影,http://cookies.elementfx.com/ublive/ublive.php?id=497
影迷數位電影,http://cookies.elementfx.com/ublive/ublive.php?id=2800
龍華戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=365
龍華戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=2796
龍華經典,http://cookies.elementfx.com/ublive/ublive.php?id=100
龍翔時代,http://cookies.elementfx.com/ublive/ublive.php?id=373
AXN臺灣,http://cookies.elementfx.com/ublive/ublive.php?id=2816
天映經典,http://cookies.elementfx.com/ublive/ublive.php?id=2289
公視戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=69
AXN亞洲,http://cookies.elementfx.com/ublive/ublive.php?id=1066
Trill恐怖電影,http://cookies.elementfx.com/ublive/ublive.php?id=18
龍華電影,http://cookies.elementfx.com/ublive/ublive.php?id=311
華納電影,http://cookies.elementfx.com/ublive/ublive.php?id=83
甄嬛传,http://cookies.elementfx.com/ublive/ublive.php?id=1060
靖天戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=109
CATCHPLAY,http://cookies.elementfx.com/ublive/ublive.php?id=362
TVB亞洲劇,http://cookies.elementfx.com/ublive/ublive.php?id=1048
TVB粵語片,http://cookies.elementfx.com/ublive/ublive.php?id=1589
CHC高清電影,http://cookies.elementfx.com/ublive/ublive.php?id=1345
CHC動作電影,http://cookies.elementfx.com/ublive/ublive.php?id=1346
CHC家庭影院,http://cookies.elementfx.com/ublive/ublive.php?id=1347
CBN歡笑劇場4K,http://cookies.elementfx.com/ublive/ublive.php?id=1348
SETONE,http://cookies.elementfx.com/ublive/ublive.php?id=1349
龍華洋片,http://cookies.elementfx.com/ublive/ublive.php?id=341
TVB功夫台,http://cookies.elementfx.com/ublive/ublive.php?id=168
飢餓遊戲,http://cookies.elementfx.com/ublive/ublive.php?id=264
台視時光機,http://cookies.elementfx.com/ublive/ublive.php?id=2555
龍翔時代,http://cookies.elementfx.com/ublive/ublive.php?id=1175
體育頻道,#genre#
緯來體育,http://cookies.elementfx.com/ublive/ublive.php?id=118
緯來體育,http://cookies.elementfx.com/ublive/ublive.php?id=2732
FOX Sport 1,http://cookies.elementfx.com/ublive/ublive.php?id=2791
FOX Sport 2,http://cookies.elementfx.com/ublive/ublive.php?id=1132
Eleven Sport 1,http://cookies.elementfx.com/ublive/ublive.php?id=3224
Eleven Sport 2,http://cookies.elementfx.com/ublive/ublive.php?id=301
ELTA體育1,http://cookies.elementfx.com/ublive/ublive.php?id=192
ELTA體育1,http://cookies.elementfx.com/ublive/ublive.php?id=2729
ELTA體育2,http://cookies.elementfx.com/ublive/ublive.php?id=193
ELTA體育2,http://cookies.elementfx.com/ublive/ublive.php?id=2730
ELTA體育3,http://cookies.elementfx.com/ublive/ublive.php?id=194
ELTA體育3,http://cookies.elementfx.com/ublive/ublive.php?id=2731
ELTA體育3台,http://cookies.elementfx.com/ublive/ublive.php?id=2722
ELTA體育4,http://cookies.elementfx.com/ublive/ublive.php?id=2820
Z頻道,http://cookies.elementfx.com/ublive/ublive.php?id=1130
博斯無限,http://cookies.elementfx.com/ublive/ublive.php?id=381
博斯無限,http://cookies.elementfx.com/ublive/ublive.php?id=2797
博斯無限2,http://cookies.elementfx.com/ublive/ublive.php?id=426
博斯無限2,http://cookies.elementfx.com/ublive/ublive.php?id=2798
博斯網球,http://cookies.elementfx.com/ublive/ublive.php?id=498
博斯高球1,http://cookies.elementfx.com/ublive/ublive.php?id=377
博斯高球2,http://cookies.elementfx.com/ublive/ublive.php?id=378
博斯魅力,http://cookies.elementfx.com/ublive/ublive.php?id=175
博斯運動1,http://cookies.elementfx.com/ublive/ublive.php?id=379
博斯運動2,http://cookies.elementfx.com/ublive/ublive.php?id=380
TRACE Sport Stars,http://cookies.elementfx.com/ublive/ublive.php?id=1037
歐洲體育,http://cookies.elementfx.com/ublive/ublive.php?id=1342
魅力足球,http://cookies.elementfx.com/ublive/ublive.php?id=464
BeIN Sport News,http://cookies.elementfx.com/ublive/ublive.php?id=2402
BeIN Sport 1,http://cookies.elementfx.com/ublive/ublive.php?id=2403
BeIN Sport 2,http://cookies.elementfx.com/ublive/ublive.php?id=2404
BeIN Sport 3,http://cookies.elementfx.com/ublive/ublive.php?id=2405
BeIN Sport 4,http://cookies.elementfx.com/ublive/ublive.php?id=2406
BeIN Sport 5,http://cookies.elementfx.com/ublive/ublive.php?id=2407
BeIN Sport 6,http://cookies.elementfx.com/ublive/ublive.php?id=2408
BeIN Sport 7,http://cookies.elementfx.com/ublive/ublive.php?id=2409
BeIN Sport 8,http://cookies.elementfx.com/ublive/ublive.php?id=2410
BeIN Sport 9,http://cookies.elementfx.com/ublive/ublive.php?id=2411
BeIN Sport 10,http://cookies.elementfx.com/ublive/ublive.php?id=2412
BeIN Sport 11,http://cookies.elementfx.com/ublive/ublive.php?id=2413
BeIN Sport 12,http://cookies.elementfx.com/ublive/ublive.php?id=2414
Bein Sport 13,http://cookies.elementfx.com/ublive/ublive.php?id=2415
Bein Sport 15,http://cookies.elementfx.com/ublive/ublive.php?id=2416
Bein sports,http://cookies.elementfx.com/ublive/ublive.php?id=2417
Bein Sport 14,http://cookies.elementfx.com/ublive/ublive.php?id=2418
J SPORTS 1,http://cookies.elementfx.com/ublive/ublive.php?id=129
J SPORTS 2,http://cookies.elementfx.com/ublive/ublive.php?id=130
J SPORTS 3,http://cookies.elementfx.com/ublive/ublive.php?id=131
J SPORTS 4,http://cookies.elementfx.com/ublive/ublive.php?id=132
KBSN Sports,http://cookies.elementfx.com/ublive/ublive.php?id=2353
Spotv,http://cookies.elementfx.com/ublive/ublive.php?id=266
Spotv2,http://cookies.elementfx.com/ublive/ublive.php?id=267
SBS Sports,http://cookies.elementfx.com/ublive/ublive.php?id=487
mlb  network,http://cookies.elementfx.com/ublive/ublive.php?id=3250
mlb  network,http://cookies.elementfx.com/ublive/ublive.php?id=3251
bt espn hd,http://cookies.elementfx.com/ublive/ublive.php?id=2790
ESPN 1,http://cookies.elementfx.com/ublive/ublive.php?id=1182
ESPN 1,http://cookies.elementfx.com/ublive/ublive.php?id=2788
ESPN 2,http://cookies.elementfx.com/ublive/ublive.php?id=1183
ESPN 2,http://cookies.elementfx.com/ublive/ublive.php?id=2789
NBA,http://cookies.elementfx.com/ublive/ublive.php?id=2792
NBA TV US,http://cookies.elementfx.com/ublive/ublive.php?id=1185
Fox Sport 1,http://cookies.elementfx.com/ublive/ublive.php?id=1186
Fox Sport 2,http://cookies.elementfx.com/ublive/ublive.php?id=1187
TSN 1,http://cookies.elementfx.com/ublive/ublive.php?id=1273
TSN 2,http://cookies.elementfx.com/ublive/ublive.php?id=1274
TSN 3,http://cookies.elementfx.com/ublive/ublive.php?id=1275
TSN 4,http://cookies.elementfx.com/ublive/ublive.php?id=1276
TSN 5,http://cookies.elementfx.com/ublive/ublive.php?id=1277
SportNet ON,http://cookies.elementfx.com/ublive/ublive.php?id=1278
SportNet One,http://cookies.elementfx.com/ublive/ublive.php?id=1279
SportNet World,http://cookies.elementfx.com/ublive/ublive.php?id=1280
SportNet 360,http://cookies.elementfx.com/ublive/ublive.php?id=1281
NBA CA,http://cookies.elementfx.com/ublive/ublive.php?id=1282
E ent,http://cookies.elementfx.com/ublive/ublive.php?id=1392
Freesports,http://cookies.elementfx.com/ublive/ublive.php?id=1412
BT Sport 2,http://cookies.elementfx.com/ublive/ublive.php?id=166
BT Sport 3,http://cookies.elementfx.com/ublive/ublive.php?id=167
BT Sport 1,http://cookies.elementfx.com/ublive/ublive.php?id=165
Sky Sports 1,http://cookies.elementfx.com/ublive/ublive.php?id=172
Sky Sport 2,http://cookies.elementfx.com/ublive/ublive.php?id=171
Sky Sports F1,http://cookies.elementfx.com/ublive/ublive.php?id=182
Sky Sport 3,http://cookies.elementfx.com/ublive/ublive.php?id=183
Sky Sport 4,http://cookies.elementfx.com/ublive/ublive.php?id=417
Sky Sport 5,http://cookies.elementfx.com/ublive/ublive.php?id=418
sky sports racing hd,http://cookies.elementfx.com/ublive/ublive.php?id=2778
sky news hd,http://cookies.elementfx.com/ublive/ublive.php?id=2779
UK Euro Sport 1,http://cookies.elementfx.com/ublive/ublive.php?id=3226
UK Euro Sport 2,http://cookies.elementfx.com/ublive/ublive.php?id=3227
sky sports mix,http://cookies.elementfx.com/ublive/ublive.php?id=2780
sky sports arena,http://cookies.elementfx.com/ublive/ublive.php?id=2781
sky sports football,http://cookies.elementfx.com/ublive/ublive.php?id=2782
sky sports premier league,http://cookies.elementfx.com/ublive/ublive.php?id=2783
sky sports the open,http://cookies.elementfx.com/ublive/ublive.php?id=2784
sky sports action,http://cookies.elementfx.com/ublive/ublive.php?id=2785
sky sports cricket,http://cookies.elementfx.com/ublive/ublive.php?id=2786
sky sports main event,http://cookies.elementfx.com/ublive/ublive.php?id=2787
sky sports f1,http://cookies.elementfx.com/ublive/ublive.php?id=3237
cbs action,http://cookies.elementfx.com/ublive/ublive.php?id=3238
Russia Today,http://cookies.elementfx.com/ublive/ublive.php?id=3239
4seven hd,http://cookies.elementfx.com/ublive/ublive.php?id=3240
racing uk hd,http://cookies.elementfx.com/ublive/ublive.php?id=3241
vault,http://cookies.elementfx.com/ublive/ublive.php?id=3242
sky greats,http://cookies.elementfx.com/ublive/ublive.php?id=3243
hoem and health,http://cookies.elementfx.com/ublive/ublive.php?id=3244
channel 4 hd,http://cookies.elementfx.com/ublive/ublive.php?id=3245
citv,http://cookies.elementfx.com/ublive/ublive.php?id=3246
channel 5,http://cookies.elementfx.com/ublive/ublive.php?id=3247
sony tv,http://cookies.elementfx.com/ublive/ublive.php?id=3248
nickelodeon,http://cookies.elementfx.com/ublive/ublive.php?id=3249
Bein Sport 4 Max,http://cookies.elementfx.com/ublive/ublive.php?id=1405
Bein Sport 5 Max,http://cookies.elementfx.com/ublive/ublive.php?id=1450
Bein Sport 1,http://cookies.elementfx.com/ublive/ublive.php?id=1085
Bein Sport 3,http://cookies.elementfx.com/ublive/ublive.php?id=2230
SKY SPORT ARENA,http://cookies.elementfx.com/ublive/ublive.php?id=2739
SKY F1,http://cookies.elementfx.com/ublive/ublive.php?id=2740
Sky sport uno,http://cookies.elementfx.com/ublive/ublive.php?id=1597
Rai Sport,http://cookies.elementfx.com/ublive/ublive.php?id=1613
Suria,http://cookies.elementfx.com/ublive/ublive.php?id=434
Astro Sp1,http://cookies.elementfx.com/ublive/ublive.php?id=444
ASSP1_HD,http://cookies.elementfx.com/ublive/ublive.php?id=1070
Astro Sp2,http://cookies.elementfx.com/ublive/ublive.php?id=445
ASSP2_HD,http://cookies.elementfx.com/ublive/ublive.php?id=1071
Astro Sp3,http://cookies.elementfx.com/ublive/ublive.php?id=446
Astro Sp4,http://cookies.elementfx.com/ublive/ublive.php?id=3234
Astro Sp4,http://cookies.elementfx.com/ublive/ublive.php?id=447
SPOTV 1,http://cookies.elementfx.com/ublive/ublive.php?id=3037
SPOTV 2,http://cookies.elementfx.com/ublive/ublive.php?id=3038
Sport TV 1,http://cookies.elementfx.com/ublive/ublive.php?id=1779
Sport TV 2,http://cookies.elementfx.com/ublive/ublive.php?id=1785
Sport TV 3,http://cookies.elementfx.com/ublive/ublive.php?id=2135
紀實頻道,#genre#
亞洲旅遊,http://cookies.elementfx.com/ublive/ublive.php?id=2299
探索頻道,http://cookies.elementfx.com/ublive/ublive.php?id=2817
探索頻道,http://cookies.elementfx.com/ublive/ublive.php?id=1035
大陸尋奇,http://cookies.elementfx.com/ublive/ublive.php?id=102
TLC,http://cookies.elementfx.com/ublive/ublive.php?id=2275
動物星球,http://cookies.elementfx.com/ublive/ublive.php?id=367
Fashion One,http://cookies.elementfx.com/ublive/ublive.php?id=113
探索亞洲,http://cookies.elementfx.com/ublive/ublive.php?id=306
探索科學,http://cookies.elementfx.com/ublive/ublive.php?id=343
Nat Geo WILD,http://cookies.elementfx.com/ublive/ublive.php?id=388
國家野生（英）,http://cookies.elementfx.com/ublive/ublive.php?id=1038
HGTV,http://cookies.elementfx.com/ublive/ublive.php?id=1159
CI罪案偵查,http://cookies.elementfx.com/ublive/ublive.php?id=2303
探索EVE,http://cookies.elementfx.com/ublive/ublive.php?id=1036
TaiwanPlus,http://cookies.elementfx.com/ublive/ublive.php?id=327
BBC Lifestyle,http://cookies.elementfx.com/ublive/ublive.php?id=424
視納華仁紀實,http://cookies.elementfx.com/ublive/ublive.php?id=91
美食星球,http://cookies.elementfx.com/ublive/ublive.php?id=3073
美食星球,http://cookies.elementfx.com/ublive/ublive.php?id=1360
EYE旅遊,http://cookies.elementfx.com/ublive/ublive.php?id=1494
BBC EARTH,http://cookies.elementfx.com/ublive/ublive.php?id=97
探索動力DMAX,http://cookies.elementfx.com/ublive/ublive.php?id=335
Pet Club,http://cookies.elementfx.com/ublive/ublive.php?id=368
Globetrotter 環遊旅行家,http://cookies.elementfx.com/ublive/ublive.php?id=114
NASA TV,http://cookies.elementfx.com/ublive/ublive.php?id=25
NASA Live,http://cookies.elementfx.com/ublive/ublive.php?id=196
TV5MONDE STYLE,http://cookies.elementfx.com/ublive/ublive.php?id=389
動物世界,http://cookies.elementfx.com/ublive/ublive.php?id=291
法國時裝,http://cookies.elementfx.com/ublive/ublive.php?id=2287
台灣啟示錄,http://cookies.elementfx.com/ublive/ublive.php?id=2765
TLC,http://cookies.elementfx.com/ublive/ublive.php?id=1533
National Geographic,http://cookies.elementfx.com/ublive/ublive.php?id=294
TLC Canada,http://cookies.elementfx.com/ublive/ublive.php?id=1262
Food Network Canada,http://cookies.elementfx.com/ublive/ublive.php?id=1265
History,http://cookies.elementfx.com/ublive/ublive.php?id=1413
Food Network 英,http://cookies.elementfx.com/ublive/ublive.php?id=1421
少兒頻道,#genre#
Bebefinn,http://cookies.elementfx.com/ublive/ublive.php?id=489
Leigha Marina,http://cookies.elementfx.com/ublive/ublive.php?id=313
MOMO親子,http://cookies.elementfx.com/ublive/ublive.php?id=2767
MOMO親子,http://cookies.elementfx.com/ublive/ublive.php?id=1126
東森幼幼（備）,http://cookies.elementfx.com/ublive/ublive.php?id=2771
東森幼幼,http://cookies.elementfx.com/ublive/ublive.php?id=371
東森亞洲呦呦,http://cookies.elementfx.com/ublive/ublive.php?id=293
PBS KIDS,http://cookies.elementfx.com/ublive/ublive.php?id=355
CN Asia,http://cookies.elementfx.com/ublive/ublive.php?id=2768
Nick Jr.,http://cookies.elementfx.com/ublive/ublive.php?id=50
PAW Patrol,http://cookies.elementfx.com/ublive/ublive.php?id=2226
Spidey,http://cookies.elementfx.com/ublive/ublive.php?id=2270
Dreamworks,http://cookies.elementfx.com/ublive/ublive.php?id=48
CN卡通,http://cookies.elementfx.com/ublive/ublive.php?id=107
Tom and Jerry,http://cookies.elementfx.com/ublive/ublive.php?id=3209
Curious George,http://cookies.elementfx.com/ublive/ublive.php?id=173
Gabby Dollhouse,http://cookies.elementfx.com/ublive/ublive.php?id=1344
Animax,http://cookies.elementfx.com/ublive/ublive.php?id=59
Bluey,http://cookies.elementfx.com/ublive/ublive.php?id=143
靖洋卡通,http://cookies.elementfx.com/ublive/ublive.php?id=348
YOYO TV,http://cookies.elementfx.com/ublive/ublive.php?id=340
靖天卡通,http://cookies.elementfx.com/ublive/ublive.php?id=344
i-Fun動漫,http://cookies.elementfx.com/ublive/ublive.php?id=1127
i-Fun動漫,http://cookies.elementfx.com/ublive/ublive.php?id=2802
達文西,http://cookies.elementfx.com/ublive/ublive.php?id=68
Baby TV,http://cookies.elementfx.com/ublive/ublive.php?id=1129
Treehouse,http://cookies.elementfx.com/ublive/ublive.php?id=55
Nickj,http://cookies.elementfx.com/ublive/ublive.php?id=53
Disney,http://cookies.elementfx.com/ublive/ublive.php?id=5
Disneyxd,http://cookies.elementfx.com/ublive/ublive.php?id=31
Disneyj,http://cookies.elementfx.com/ublive/ublive.php?id=47
Boomerang,http://cookies.elementfx.com/ublive/ublive.php?id=57
Disney Junior,http://cookies.elementfx.com/ublive/ublive.php?id=460
Hogi,http://cookies.elementfx.com/ublive/ublive.php?id=2346
LiaChaCha,http://cookies.elementfx.com/ublive/ublive.php?id=1399
Phineas and Ferb,http://cookies.elementfx.com/ublive/ublive.php?id=1098
Talking Tom,http://cookies.elementfx.com/ublive/ublive.php?id=2696
Robocar POLI,http://cookies.elementfx.com/ublive/ublive.php?id=298
BabyFirst,http://cookies.elementfx.com/ublive/ublive.php?id=2438
朱妮托尼,http://cookies.elementfx.com/ublive/ublive.php?id=2537
Beep Beep,http://cookies.elementfx.com/ublive/ublive.php?id=3015
Winnie,http://cookies.elementfx.com/ublive/ublive.php?id=3018
The Amazing World of Elmore,http://cookies.elementfx.com/ublive/ublive.php?id=456
The Smurfs,http://cookies.elementfx.com/ublive/ublive.php?id=454
音樂宗教,#genre#
好消息,http://cookies.elementfx.com/ublive/ublive.php?id=104
好消息2,http://cookies.elementfx.com/ublive/ublive.php?id=363
Water Sounds,http://cookies.elementfx.com/ublive/ublive.php?id=496
Hits Radio,http://cookies.elementfx.com/ublive/ublive.php?id=4
Unbelievable Beauty,http://cookies.elementfx.com/ublive/ublive.php?id=1002
Relaxing Music,http://cookies.elementfx.com/ublive/ublive.php?id=151
Relaxing Jazz Piano,http://cookies.elementfx.com/ublive/ublive.php?id=1351
輕鬆音樂,http://cookies.elementfx.com/ublive/ublive.php?id=1361
One World Radio,http://cookies.elementfx.com/ublive/ublive.php?id=1153
Mezzo Live,http://cookies.elementfx.com/ublive/ublive.php?id=60
8FM,http://cookies.elementfx.com/ublive/ublive.php?id=9
Lofi Hip Hop,http://cookies.elementfx.com/ublive/ublive.php?id=2350
Eight FM,http://cookies.elementfx.com/ublive/ublive.php?id=1021
自然の音,http://cookies.elementfx.com/ublive/ublive.php?id=1138
4K Nature,http://cookies.elementfx.com/ublive/ublive.php?id=1015
Coffee Jazz,http://cookies.elementfx.com/ublive/ublive.php?id=1019
Space Ambient,http://cookies.elementfx.com/ublive/ublive.php?id=1005
Rolling Cam Venice,http://cookies.elementfx.com/ublive/ublive.php?id=1007
大愛一臺,http://cookies.elementfx.com/ublive/ublive.php?id=11
大愛二臺,http://cookies.elementfx.com/ublive/ublive.php?id=197
Baroque Live Music,http://cookies.elementfx.com/ublive/ublive.php?id=1027
唯心電視,http://cookies.elementfx.com/ublive/ublive.php?id=1150
人間衛視,http://cookies.elementfx.com/ublive/ublive.php?id=101
Good Life Radio,http://cookies.elementfx.com/ublive/ublive.php?id=1152
Rainy Jazz,http://cookies.elementfx.com/ublive/ublive.php?id=1089
Deep House Radio,http://cookies.elementfx.com/ublive/ublive.php?id=1090
Sleeping Music,http://cookies.elementfx.com/ublive/ublive.php?id=1087
Relaxing Piano Collection,http://cookies.elementfx.com/ublive/ublive.php?id=1088
Trace Urban,http://cookies.elementfx.com/ublive/ublive.php?id=1003
佛衛慈悲台,http://cookies.elementfx.com/ublive/ublive.php?id=1306
生命電視,http://cookies.elementfx.com/ublive/ublive.php?id=1124
華藏電視,http://cookies.elementfx.com/ublive/ublive.php?id=1053
治愈音樂,http://cookies.elementfx.com/ublive/ublive.php?id=1503
正德電視,http://cookies.elementfx.com/ublive/ublive.php?id=42
SupremeMasterTV,http://cookies.elementfx.com/ublive/ublive.php?id=323
鳥鳴音樂,http://cookies.elementfx.com/ublive/ublive.php?id=1407
GRASS COTTON,http://cookies.elementfx.com/ublive/ublive.php?id=3221
Heavenly Harp Music,http://cookies.elementfx.com/ublive/ublive.php?id=2540
大陸頻道,#genre#
CGTN English,http://cookies.elementfx.com/ublive/ublive.php?id=2362
CGTN Documentary,http://cookies.elementfx.com/ublive/ublive.php?id=2363
CGTN Français,http://cookies.elementfx.com/ublive/ublive.php?id=2364
CGTN Español,http://cookies.elementfx.com/ublive/ublive.php?id=317
CGTN العربية,http://cookies.elementfx.com/ublive/ublive.php?id=1004
CCTV1,http://cookies.elementfx.com/ublive/ublive.php?id=2305
CCTV1,http://cookies.elementfx.com/ublive/ublive.php?id=200
CCTV2,http://cookies.elementfx.com/ublive/ublive.php?id=201
CCTV2,http://cookies.elementfx.com/ublive/ublive.php?id=2763
CCTV3,http://cookies.elementfx.com/ublive/ublive.php?id=202
CCTV3,http://cookies.elementfx.com/ublive/ublive.php?id=2808
CCTV4,http://cookies.elementfx.com/ublive/ublive.php?id=248
CCTV4,http://cookies.elementfx.com/ublive/ublive.php?id=203
CCTV4,http://cookies.elementfx.com/ublive/ublive.php?id=2764
CCTV5,http://cookies.elementfx.com/ublive/ublive.php?id=204
CCTV5,http://cookies.elementfx.com/ublive/ublive.php?id=2760
CCTV5plus,http://cookies.elementfx.com/ublive/ublive.php?id=205
CCTV5plus,http://cookies.elementfx.com/ublive/ublive.php?id=2759
CCTV6,http://cookies.elementfx.com/ublive/ublive.php?id=206
CCTV6,http://cookies.elementfx.com/ublive/ublive.php?id=2758
CCTV7,http://cookies.elementfx.com/ublive/ublive.php?id=207
CCTV7,http://cookies.elementfx.com/ublive/ublive.php?id=2757
CCTV8,http://cookies.elementfx.com/ublive/ublive.php?id=208
CCTV8,http://cookies.elementfx.com/ublive/ublive.php?id=2756
CCTV9,http://cookies.elementfx.com/ublive/ublive.php?id=2308
CCTV9,http://cookies.elementfx.com/ublive/ublive.php?id=209
CCTV10,http://cookies.elementfx.com/ublive/ublive.php?id=210
CCTV11,http://cookies.elementfx.com/ublive/ublive.php?id=2809
CCTV11,http://cookies.elementfx.com/ublive/ublive.php?id=211
CCTV12,http://cookies.elementfx.com/ublive/ublive.php?id=212
CCTV12,http://cookies.elementfx.com/ublive/ublive.php?id=2755
CCTV13,http://cookies.elementfx.com/ublive/ublive.php?id=213
CCTV13,http://cookies.elementfx.com/ublive/ublive.php?id=2754
CCTV14,http://cookies.elementfx.com/ublive/ublive.php?id=214
CCTV14,http://cookies.elementfx.com/ublive/ublive.php?id=2826
CCTV15,http://cookies.elementfx.com/ublive/ublive.php?id=215
CCTV16,http://cookies.elementfx.com/ublive/ublive.php?id=2821
浙江卫视,http://cookies.elementfx.com/ublive/ublive.php?id=217
江苏卫视,http://cookies.elementfx.com/ublive/ublive.php?id=2829
江苏卫视,http://cookies.elementfx.com/ublive/ublive.php?id=218
南方卫视,http://cookies.elementfx.com/ublive/ublive.php?id=219
北京卫视,http://cookies.elementfx.com/ublive/ublive.php?id=220
北京衛視,http://cookies.elementfx.com/ublive/ublive.php?id=221
广东卫视,http://cookies.elementfx.com/ublive/ublive.php?id=231
广东卫视,http://cookies.elementfx.com/ublive/ublive.php?id=1499
东方卫视,http://cookies.elementfx.com/ublive/ublive.php?id=224
河南卫视,http://cookies.elementfx.com/ublive/ublive.php?id=225
湖南卫视,http://cookies.elementfx.com/ublive/ublive.php?id=3228
湖南卫视,http://cookies.elementfx.com/ublive/ublive.php?id=226
湖北卫视,http://cookies.elementfx.com/ublive/ublive.php?id=3229
湖北卫视,http://cookies.elementfx.com/ublive/ublive.php?id=227
东南卫视,http://cookies.elementfx.com/ublive/ublive.php?id=228
辽宁卫视,http://cookies.elementfx.com/ublive/ublive.php?id=229
深圳卫视,http://cookies.elementfx.com/ublive/ublive.php?id=3230
安徽卫视,http://cookies.elementfx.com/ublive/ublive.php?id=232
安徽卫视,http://cookies.elementfx.com/ublive/ublive.php?id=2830
四川卫视,http://cookies.elementfx.com/ublive/ublive.php?id=233
山东卫视,http://cookies.elementfx.com/ublive/ublive.php?id=234
青田電視台,http://cookies.elementfx.com/ublive/ublive.php?id=2295
天津衛視,http://cookies.elementfx.com/ublive/ublive.php?id=1093
江西衛視,http://cookies.elementfx.com/ublive/ublive.php?id=1097
にっぽん,#genre#
JapaNews24,http://cookies.elementfx.com/ublive/ublive.php?id=425
スカイA,http://cookies.elementfx.com/ublive/ublive.php?id=2433
日テレニュース24,http://cookies.elementfx.com/ublive/ublive.php?id=292
フジone,http://cookies.elementfx.com/ublive/ublive.php?id=2300
フジ two,http://cookies.elementfx.com/ublive/ublive.php?id=2301
フジ next,http://cookies.elementfx.com/ublive/ublive.php?id=2750
KANSAI News24,http://cookies.elementfx.com/ublive/ublive.php?id=247
メ～テレNEWS,http://cookies.elementfx.com/ublive/ublive.php?id=245
広島ニュース,http://cookies.elementfx.com/ublive/ublive.php?id=1095
TBS NEWS,http://cookies.elementfx.com/ublive/ublive.php?id=1096
RKB NEWS 24,http://cookies.elementfx.com/ublive/ublive.php?id=1043
STV NEWS,http://cookies.elementfx.com/ublive/ublive.php?id=1500
テレ朝チャンネル1,http://cookies.elementfx.com/ublive/ublive.php?id=2271
テレ朝チャンネル2,http://cookies.elementfx.com/ublive/ublive.php?id=2344
スポーツライブ＋,http://cookies.elementfx.com/ublive/ublive.php?id=2343
読売テレビ,http://cookies.elementfx.com/ublive/ublive.php?id=198
関西テレビ,http://cookies.elementfx.com/ublive/ublive.php?id=235
BS日テレ,http://cookies.elementfx.com/ublive/ublive.php?id=240
BS朝日,http://cookies.elementfx.com/ublive/ublive.php?id=241
BS-TBS,http://cookies.elementfx.com/ublive/ublive.php?id=242
BSテレビ東京,http://cookies.elementfx.com/ublive/ublive.php?id=243
SATVニュース,http://cookies.elementfx.com/ublive/ublive.php?id=1594
BSフジ,http://cookies.elementfx.com/ublive/ublive.php?id=244
旅チャンネル,http://cookies.elementfx.com/ublive/ublive.php?id=2304
RCC NEWS,http://cookies.elementfx.com/ublive/ublive.php?id=421
TOKYO MX 1,http://cookies.elementfx.com/ublive/ublive.php?id=2204
TOKYO MX 2,http://cookies.elementfx.com/ublive/ublive.php?id=2205
朝日放送テレビ,http://cookies.elementfx.com/ublive/ublive.php?id=237
時代劇専門チャンネル,http://cookies.elementfx.com/ublive/ublive.php?id=287
TV Tokyo,http://cookies.elementfx.com/ublive/ublive.php?id=123
